-5.422804, -0.383427, -1.343915, 0.000000
-5.392201, -0.391189, -1.501384, 0.000000
-5.364882, -0.392004, -1.511121, 0.000000
-5.345615, -0.394020, -1.515898, 0.000000
-5.334586, -0.396023, -1.514365, 0.000000
-5.323920, -0.401804, -1.519877, 0.000000
-5.321679, -0.407270, -1.523123, 0.000000
-5.321957, -0.410215, -1.519921, 0.000000
-5.316028, -0.414823, -1.524322, 0.000000
-5.313159, -0.413451, -1.523157, 0.000000
-5.316983, -0.416631, -1.526005, 0.000000
-5.316085, -0.415043, -1.522738, 0.000000
-5.315909, -0.418176, -1.522017, 0.000000
-5.316805, -0.418396, -1.523310, 0.000000
-5.319827, -0.416735, -1.521050, 0.000000
-5.321026, -0.414076, -1.518846, 0.000000
-5.322702, -0.415369, -1.518088, 0.000000
-5.322331, -0.415044, -1.520797, 0.000000
-5.324248, -0.411384, -1.520419, 0.000000
-5.324068, -0.410333, -1.520031, 0.000000
-5.318872, -0.412176, -1.521275, 0.000000
-5.317140, -0.411589, -1.523934, 0.000000
-5.316395, -0.412500, -1.521494, 0.000000
-5.312843, -0.413939, -1.524792, 0.000000
-5.314405, -0.413033, -1.522784, 0.000000
-5.311123, -0.415743, -1.524692, 0.000000
-5.307370, -0.415766, -1.526315, 0.000000
-5.311684, -0.415799, -1.524758, 0.000000
-5.314428, -0.416581, -1.525868, 0.000000
-5.314462, -0.418642, -1.526524, 0.000000
-5.312751, -0.417713, -1.523961, 0.000000
-5.313475, -0.419590, -1.525209, 0.000000
-5.310087, -0.418611, -1.527433, 0.000000
-5.307700, -0.418031, -1.523767, 0.000000
-5.308844, -0.418199, -1.527422, 0.000000
-5.316932, -0.419269, -1.522344, 0.000000
-5.314910, -0.417566, -1.524438, 0.000000
-5.317365, -0.417463, -1.523588, 0.000000
-5.318981, -0.414696, -1.523753, 0.000000
-5.317734, -0.414251, -1.522576, 0.000000
-5.316474, -0.412070, -1.521318, 0.000000
-5.313850, -0.409181, -1.522525, 0.000000
-5.316124, -0.408470, -1.520811, 0.000000
-5.317096, -0.409687, -1.523657, 0.000000
-5.319651, -0.409591, -1.519820, 0.000000
-5.319545, -0.410805, -1.519266, 0.000000
-5.319802, -0.410276, -1.522714, 0.000000
-5.313243, -0.411747, -1.524482, 0.000000
-5.313996, -0.408003, -1.523867, 0.000000
-5.314037, -0.406102, -1.520030, 0.000000
-5.316479, -0.406476, -1.517933, 0.000000
-5.320882, -0.409953, -1.519942, 0.000000
-5.318047, -0.407559, -1.522631, 0.000000
-5.317339, -0.407555, -1.521247, 0.000000
-5.318343, -0.411615, -1.521000, 0.000000
-5.317028, -0.414035, -1.525362, 0.000000
-5.323787, -0.414337, -1.516487, 0.000000
-5.320183, -0.411282, -1.519833, 0.000000
-5.318791, -0.411612, -1.521830, 0.000000
-5.318543, -0.410218, -1.520536, 0.000000
-5.314957, -0.412611, -1.523559, 0.000000
-5.319456, -0.413766, -1.521750, 0.000000
-5.317477, -0.416576, -1.522394, 0.000000
-5.318955, -0.412848, -1.521007, 0.000000
-5.315518, -0.414809, -1.524560, 0.000000
-5.317712, -0.414210, -1.522831, 0.000000
-5.317615, -0.416547, -1.526053, 0.000000
-5.323481, -0.414807, -1.519550, 0.000000
-5.319566, -0.414379, -1.522395, 0.000000
-5.320627, -0.416197, -1.523786, 0.000000
-5.318804, -0.415600, -1.519508, 0.000000
-5.318816, -0.416361, -1.521511, 0.000000
-5.321339, -0.418244, -1.522752, 0.000000
-5.319896, -0.414119, -1.522599, 0.000000
-5.318959, -0.416148, -1.520128, 0.000000
-5.318477, -0.418268, -1.523350, 0.000000
-5.318243, -0.419024, -1.523099, 0.000000
-5.314790, -0.415851, -1.521833, 0.000000
-5.311976, -0.414585, -1.524052, 0.000000
-5.313606, -0.415658, -1.523815, 0.000000
-5.317051, -0.414971, -1.523218, 0.000000
-5.319561, -0.414347, -1.521824, 0.000000
-5.317562, -0.414593, -1.521942, 0.000000
-5.319116, -0.415561, -1.520775, 0.000000
-5.313101, -0.416263, -1.524511, 0.000000
-5.310268, -0.419746, -1.523984, 0.000000
-5.313824, -0.419856, -1.523230, 0.000000
-5.311622, -0.416710, -1.523177, 0.000000
-5.313149, -0.417329, -1.522302, 0.000000
-5.315635, -0.417276, -1.524257, 0.000000
-5.317055, -0.418361, -1.520691, 0.000000
-5.317529, -0.414855, -1.524417, 0.000000
-5.321644, -0.413320, -1.521310, 0.000000
-5.315967, -0.409849, -1.523544, 0.000000
-5.312848, -0.409340, -1.524745, 0.000000
-5.312232, -0.409867, -1.522277, 0.000000
-5.314323, -0.409935, -1.522724, 0.000000
-5.317747, -0.412295, -1.519982, 0.000000
-5.316946, -0.415045, -1.521820, 0.000000
-5.309907, -0.418033, -1.526452, 0.000000
-5.311075, -0.420184, -1.524265, 0.000000
-5.315126, -0.423375, -1.521753, 0.000000
-5.320745, -0.418533, -1.520531, 0.000000
-5.321609, -0.416235, -1.520185, 0.000000
-5.322068, -0.414425, -1.519561, 0.000000
-5.317468, -0.413105, -1.523124, 0.000000
-5.318414, -0.408796, -1.519366, 0.000000
-5.318025, -0.408787, -1.521724, 0.000000
-5.317259, -0.409607, -1.519723, 0.000000
-5.316021, -0.409540, -1.524362, 0.000000
-5.317624, -0.408276, -1.522066, 0.000000
-5.320493, -0.405935, -1.519513, 0.000000
-5.317765, -0.410016, -1.519398, 0.000000
-5.320632, -0.411119, -1.519254, 0.000000
-5.320286, -0.413328, -1.520695, 0.000000
-5.322892, -0.410403, -1.519276, 0.000000
-5.319988, -0.411916, -1.520765, 0.000000
-5.312845, -0.410549, -1.522433, 0.000000
-5.315877, -0.412343, -1.520587, 0.000000
-5.311201, -0.413893, -1.526432, 0.000000
-5.308613, -0.410326, -1.525018, 0.000000
-5.309380, -0.409025, -1.523761, 0.000000
-5.314621, -0.403578, -1.523761, 0.000000
-5.316168, -0.407526, -1.520279, 0.000000
-5.314547, -0.406275, -1.523207, 0.000000
-5.314644, -0.409926, -1.525072, 0.000000
-5.316434, -0.410035, -1.524648, 0.000000
-5.320010, -0.408156, -1.518670, 0.000000
-5.318874, -0.411754, -1.521247, 0.000000
-5.319327, -0.413523, -1.520478, 0.000000
-5.320721, -0.416542, -1.519746, 0.000000
-5.317499, -0.414856, -1.523377, 0.000000
-5.316253, -0.419178, -1.521307, 0.000000
-5.315043, -0.417442, -1.522621, 0.000000
-5.316958, -0.417482, -1.522444, 0.000000
-5.319596, -0.415247, -1.520387, 0.000000
-5.316843, -0.415987, -1.524641, 0.000000
-5.318000, -0.413799, -1.523803, 0.000000
-5.316834, -0.414907, -1.522838, 0.000000
-5.311807, -0.414009, -1.525291, 0.000000
-5.311435, -0.417442, -1.519875, 0.000000
-5.308683, -0.415963, -1.526311, 0.000000
-5.306757, -0.418451, -1.526888, 0.000000
-5.308580, -0.416990, -1.523956, 0.000000
-5.309989, -0.418608, -1.523103, 0.000000
-5.314190, -0.420137, -1.524559, 0.000000
-5.316701, -0.418302, -1.521073, 0.000000
-5.317753, -0.412660, -1.523523, 0.000000
-5.315112, -0.410685, -1.523083, 0.000000
-5.314579, -0.411906, -1.524742, 0.000000
-5.317459, -0.409614, -1.524599, 0.000000
-5.321490, -0.407466, -1.518332, 0.000000
-5.320959, -0.405649, -1.518969, 0.000000
-5.318629, -0.405439, -1.524162, 0.000000
-5.321968, -0.409253, -1.517946, 0.000000
-5.320408, -0.411398, -1.522213, 0.000000
-5.317394, -0.416537, -1.522641, 0.000000
-5.316941, -0.417209, -1.520766, 0.000000
-5.316977, -0.417832, -1.521713, 0.000000
-5.319884, -0.416351, -1.519065, 0.000000
-5.314585, -0.416418, -1.523876, 0.000000
-5.313877, -0.414480, -1.523728, 0.000000
-5.314345, -0.412566, -1.521897, 0.000000
-5.317735, -0.411786, -1.522825, 0.000000
-5.316684, -0.411097, -1.523610, 0.000000
-5.315621, -0.413425, -1.523411, 0.000000
-5.314027, -0.414244, -1.523483, 0.000000
-5.317244, -0.414917, -1.520479, 0.000000
-5.322503, -0.414608, -1.520401, 0.000000
-5.316868, -0.418937, -1.527812, 0.000000
-5.312832, -0.416616, -1.524661, 0.000000
-5.309512, -0.417370, -1.527125, 0.000000
-5.309706, -0.416713, -1.523159, 0.000000
-5.310759, -0.420997, -1.522603, 0.000000
-5.305665, -0.418985, -1.525571, 0.000000
-5.307765, -0.421476, -1.529259, 0.000000
-5.308620, -0.423627, -1.522996, 0.000000
-5.311173, -0.424830, -1.526064, 0.000000
-5.313937, -0.424127, -1.522378, 0.000000
-5.314742, -0.423119, -1.519879, 0.000000
-5.317851, -0.418578, -1.520616, 0.000000
-5.315792, -0.419698, -1.522310, 0.000000
-5.312777, -0.419272, -1.524400, 0.000000
-5.314970, -0.419407, -1.522284, 0.000000
-5.315659, -0.418560, -1.524428, 0.000000
-5.313760, -0.419370, -1.521594, 0.000000
-5.316242, -0.415422, -1.524898, 0.000000
-5.319291, -0.415235, -1.520750, 0.000000
-5.319473, -0.419063, -1.521098, 0.000000
-5.322350, -0.417152, -1.519132, 0.000000
-5.324275, -0.415942, -1.521445, 0.000000
-5.327096, -0.415075, -1.516699, 0.000000
-5.323612, -0.414496, -1.520768, 0.000000
-5.319647, -0.411376, -1.519686, 0.000000
-5.319379, -0.411531, -1.520271, 0.000000
-5.317245, -0.409758, -1.521915, 0.000000
-5.318532, -0.409731, -1.521601, 0.000000
-5.316902, -0.405351, -1.519774, 0.000000
-5.316735, -0.404383, -1.521016, 0.000000
-5.315677, -0.407716, -1.521651, 0.000000
-5.310157, -0.409437, -1.524755, 0.000000
-5.315758, -0.409105, -1.522421, 0.000000
-5.320564, -0.413657, -1.519894, 0.000000
-5.320747, -0.414743, -1.522376, 0.000000
-5.318828, -0.416307, -1.519738, 0.000000
-5.316987, -0.413925, -1.519957, 0.000000
-5.320790, -0.414267, -1.521856, 0.000000
-5.320261, -0.415799, -1.520586, 0.000000
-5.320430, -0.413660, -1.518784, 0.000000
-5.317636, -0.414689, -1.520094, 0.000000
-5.316797, -0.417418, -1.520734, 0.000000
-5.317337, -0.420634, -1.520439, 0.000000
-5.320873, -0.420746, -1.519740, 0.000000
-5.320310, -0.420347, -1.520050, 0.095127
-5.319807, -0.421976, -1.518850, 0.117639
-5.315706, -0.434319, -1.521852, 0.145093
-5.312704, -0.443459, -1.521669, 0.155251
-5.317537, -0.459408, -1.519838, 0.158408
-5.325928, -0.477134, -1.515902, 0.158957
-5.327341, -0.499384, -1.519229, 0.245710
-5.315748, -0.549776, -1.520561, 0.521071
-5.306052, -0.630544, -1.522816, 0.714207
-5.307475, -0.662484, -1.516118, 0.750034
-5.304728, -0.754584, -1.523723, 0.824159
-5.315630, -0.798491, -1.517314, 0.844749
-5.309050, -0.870961, -1.518607, 0.869732
-5.321439, -0.935420, -1.494399, 0.889224
-5.321555, -1.017729, -1.490676, 0.909403
-5.320854, -1.109978, -1.486856, 0.925189
-5.320273, -1.185945, -1.481831, 0.935347
-5.314477, -1.223894, -1.484291, 0.937543
-5.330846, -1.289772, -1.474495, 0.942210
-5.317319, -1.328116, -1.482063, 0.944955
-5.318661, -1.430350, -1.476640, 0.950858
-5.309511, -1.493553, -1.480210, 0.953878
-5.307489, -1.531885, -1.477872, 0.954976
-5.313511, -1.616184, -1.475957, 0.954839
-5.305771, -1.689109, -1.488435, 0.956349
-5.282909, -1.730253, -1.503115, 0.958408
-5.273389, -1.820425, -1.506306, 0.960055
-5.268475, -1.849101, -1.504591, 0.959643
-5.260821, -1.953693, -1.504016, 0.959231
-5.260737, -1.974182, -1.500699, 0.959506
-5.258579, -2.012577, -1.500054, 0.961016
-5.256327, -2.038916, -1.500834, 0.961428
-5.249337, -2.106609, -1.501581, 0.961428
-5.243710, -2.163272, -1.496417, 0.959094
-5.239749, -2.245726, -1.497385, 0.960329
-5.236860, -2.268534, -1.497709, 0.961565
-5.227909, -2.337329, -1.495804, 0.962114
-5.226628, -2.411888, -1.495664, 0.960055
-5.219198, -2.474278, -1.500445, 0.961428
-5.217911, -2.500184, -1.505270, 0.961702
-5.220658, -2.617953, -1.514981, 0.964447
-5.230118, -2.684198, -1.515802, 0.963212
-5.234609, -2.770233, -1.519478, 0.965134
-5.235363, -2.820747, -1.531305, 0.966369
-5.231426, -2.871771, -1.548186, 0.968154
-5.230733, -2.957700, -1.555069, 0.967056
-5.230234, -2.980206, -1.552820, 0.965546
-5.234864, -3.078556, -1.547703, 0.964859
-5.231827, -3.155074, -1.548428, 0.966644
-5.235741, -3.202590, -1.543296, 0.964585
-5.223762, -3.535855, -1.553773, 0.962251
-5.225671, -3.618957, -1.542134, 0.961153
-5.235491, -3.686133, -1.533131, 0.961290
-5.237087, -3.743783, -1.540646, 0.962800
-5.238324, -3.865514, -1.527153, 0.961839
-5.245546, -3.928874, -1.519642, 0.961428
-5.246029, -4.010880, -1.445614, 0.961977
-5.217790, -4.094847, -1.373684, 0.962388
-5.185691, -4.135074, -1.322667, 0.962114
-5.136485, -4.191016, -1.227162, 0.961702
-5.094612, -4.253011, -1.171203, 0.954976
-5.050307, -4.279088, -1.121792, 0.953878
-4.987611, -4.356999, -1.039024, 0.954976
-4.926020, -4.401497, -0.982381, 0.956349
-4.873658, -4.441914, -0.906782, 0.957310
-4.812118, -4.478605, -0.806298, 0.954152
-4.744852, -4.525653, -0.757386, 0.957859
-4.694646, -4.557842, -0.703204, 0.955113
-4.616704, -4.610115, -0.621413, 0.953603
-4.533252, -4.639220, -0.473189, 0.954701
-4.501419, -4.646963, -0.442712, 0.952093
-4.380092, -4.659062, -0.345040, 0.956760
-4.273094, -4.680779, -0.236871, 0.951132
-4.230155, -4.681222, -0.211843, 0.951132
-4.130121, -4.679981, -0.116375, 0.957584
-4.018279, -4.679156, -0.075471, 0.956760
-3.947066, -4.675367, -0.069012, 0.960055
-3.861997, -4.671241, -0.042521, 0.961428
-3.773346, -4.664958, -0.035244, 0.963349
-3.700061, -4.658837, -0.020142, 0.963075
-3.580315, -4.657137, -0.001529, 0.965271
-3.517016, -4.657956, 0.008416, 0.966095
-3.450582, -4.653978, 0.000050, 0.966507
-3.397629, -4.649914, 0.001686, 0.966232
-3.345866, -4.643744, 0.002834, 0.967879
-3.327854, -4.638196, 0.002768, 0.968016
-3.270242, -4.634174, 0.011535, 0.966781
-3.172681, -4.630476, 0.016826, 0.967605
-3.060888, -4.622604, 0.017317, 0.968840
-2.984071, -4.615395, 0.020245, 0.969115
-2.883077, -4.609939, 0.024822, 0.968703
-2.847063, -4.607164, 0.024060, 0.968291
-2.830154, -4.601723, 0.028666, 0.968840
-2.789373, -4.600549, 0.029044, 0.969252
-2.725382, -4.592089, 0.037285, 0.969389
-2.577947, -4.588443, 0.040785, 0.968977
-2.473257, -4.586317, 0.041209, 0.968977
-2.425720, -4.585827, 0.041227, 0.969252
-2.261886, -4.578141, 0.040989, 0.967330
-2.208011, -4.574836, 0.042745, 0.966644
-2.204629, -4.574929, 0.042798, 0.967056
-2.121335, -4.572802, 0.043834, 0.967605
-2.078127, -4.572020, 0.044221, 0.968428
-1.990070, -4.565998, 0.045997, 0.968291
-1.946541, -4.562884, 0.045495, 0.967193
-1.920241, -4.558695, 0.047872, 0.967193
-1.845722, -4.557454, 0.052452, 0.967330
