2.193249, -0.193756, -0.028900, 0.000000
2.182304, -0.192847, -0.030261, 0.000000
2.217081, -0.190924, -0.031708, 0.000000
2.200994, -0.189656, -0.032580, 0.000000
2.227329, -0.191346, -0.032641, 0.000000
2.224645, -0.192190, -0.030057, 0.000000
2.214240, -0.194907, -0.029521, 0.000000
2.209266, -0.196188, -0.030072, 0.000000
2.234577, -0.196857, -0.030572, 0.000000
2.263081, -0.196945, -0.028977, 0.000000
2.271763, -0.194286, -0.029613, 0.000000
2.261299, -0.191792, -0.028649, 0.000000
2.293041, -0.190893, -0.029122, 0.000000
2.281604, -0.191037, -0.030241, 0.000000
2.312257, -0.192803, -0.030938, 0.000000
2.320112, -0.191311, -0.029110, 0.000000
2.344383, -0.190603, -0.032032, 0.000000
2.322013, -0.193584, -0.030223, 0.000000
2.357460, -0.190787, -0.030129, 0.000000
2.375969, -0.191544, -0.031181, 0.000000
2.378880, -0.190882, -0.030389, 0.000000
2.379655, -0.192633, -0.029277, 0.000000
2.380228, -0.193030, -0.031507, 0.000000
2.393392, -0.194677, -0.030170, 0.000000
2.411804, -0.193984, -0.028856, 0.000000
2.419901, -0.191554, -0.030286, 0.000000
2.418760, -0.188204, -0.030259, 0.000000
2.380998, -0.189893, -0.030388, 0.000000
2.387128, -0.190391, -0.030192, 0.000000
2.395641, -0.193950, -0.030066, 0.000000
2.395306, -0.194152, -0.030481, 0.000000
2.363980, -0.194676, -0.030403, 0.000000
2.403342, -0.193510, -0.027965, 0.126699
2.422294, -0.194502, -0.029537, 0.397804
2.426496, -0.195293, -0.030177, 0.449554
2.460387, -0.193374, -0.029680, 0.563898
2.561550, -0.194015, -0.030507, 0.730130
2.507931, -0.202578, -0.021188, 0.765408
2.614847, -0.205004, -0.030317, 0.795196
2.733411, -0.211303, -0.028253, 0.828689
2.840818, -0.214866, -0.027222, 0.864104
2.931576, -0.221863, -0.024226, 0.882361
3.013974, -0.228951, -0.023473, 0.907618
3.039826, -0.226982, -0.023065, 0.910501
3.091318, -0.229819, -0.022748, 0.919149
3.196892, -0.228581, -0.028775, 0.930405
3.284973, -0.228814, -0.026329, 0.933150
3.356326, -0.231539, -0.024139, 0.936857
3.449133, -0.239745, -0.009757, 0.939190
3.559911, -0.241262, -0.008291, 0.943583
3.675236, -0.247828, -0.006362, 0.945642
3.746215, -0.252924, -0.007615, 0.946191
3.793892, -0.255974, -0.005069, 0.946740
3.897339, -0.264544, -0.001149, 0.948113
3.954654, -0.269630, -0.002864, 0.948799
